genes,reaction,Phase
SUV39H2,LYSMTF3n,G0
SYNJ2,PI345P5P,G0
SYNJ2,PI45P5P,G0
TALDO1,TALA,G0
TAT,PHETA1m,G0
TAT,TYRTAm,G0
TBXAS1,TXASr,G0
TDO2,TRPO2,G0
TGDS,TDPGDH,G0
THNSL1,THRS,G0
THTPA,THMTP,G0
TK1,DURIK1,G0
TK1,TMDK1,G0
TK2,DURIK1,G0
TK2,DURIK1m,G0
TK2,TMDK1,G0
TK2,TMDK1m,G0
TKT,TKT1,G0
TKT,TKT2,G0
TKTL1,TKT1,G0
TKTL1,TKT2,G0
TKTL2,TKT1,G0
TKTL2,TKT2,G0
TM7SF2,C14STRr,G0
TMEM54,PYK,G0
TMLHE,TMLYSOX,G0
TPH1,TRPHYDRO2,G0
TPH2,TRPHYDRO2,G0
TPI1,TPI,G0
TPK1,TMDPK,G0
TREH,TREHe,G0
TST,CYANSTm,G0
TSTA3,GFUCS,G0
TXNRD3,TRDRm,G0
TYMP,TMDPP,G0
TYMS,TMDS,G0
TYR,DOPACHRMISO,G0
TYR,T4HCINNOX,G0
TYR,TYRDOPO,G0
TYR,TYRDOPO3,G0
TYRP1,TYRASE,G0
UAP1,UAGDP,G0
UAP1L1,UAGDP,G0
UCK1,CYTDK1,G0
UCK1,URIK1,G0
UCK2,CYTDK1,G0
UCK2,URIK1,G0
UCP1,Htm,G0
UCP2,Htm,G0
UEVLD,2HBO,G0
UEVLD,GLXO1,G0
UEVLD,LDH_L,G0
UEVLD,MCLOR,G0
UGCG,UGCG,G0
UGDH,UDPGD,G0
UGP1,GALU,G0
UGT1A10,UGT1A1r,G0
UGT1A10,UGT1A2r,G0
UGT1A10,UGT1A3r,G0
UGT1A10,UGT1A4r,G0
UGT1A10,UGT1A5r,G0
UGT1A10,UGT1A5r2,G0
UGT1A10,UGT1A6r,G0
UGT1A10,UGT1A7r,G0
UGT1A10,UGT1A8r,G0
UGT1A8,UGT1A10r,G0
UGT1A8,UGT1A1r,G0
UGT1A8,UGT1A2r,G0
UGT1A8,UGT1A3r,G0
UGT1A8,UGT1A4r,G0
UGT1A8,UGT1A5r,G0
UGT1A8,UGT1A5r2,G0
UGT1A8,UGT1A6r,G0
UGT1A8,UGT1A7r,G0
UGT1A8,UGT1A8r,G0
UGT2B17,UGT1A3r,G0
UGT2B28,UGT1A3r,G0
UGT2B28,UGT1A4r,G0
UGT2B28,UGT1A8r,G0
UGT2B28,UGT1A9r,G0
UGT2B4,UGT1A8r,G0
UGT2B7,UGT1A3r,G0
UMPS,OMPDC,G0
UMPS,ORPT,G0
UPB1,BUP2,G0
UPB1,UPPN,G0
UPP2,DURIPP,G0
UPP2,PYNP2r,G0
UQCRB,CYOR_u10m,G0
UQCRC1,CYOR_u10m,G0
UQCRC2,CYOR_u10m,G0
UQCRFS1,CYOR_u10m,G0
UQCRH,CYOR_u10m,G0
UQCRQ,CYOR_u10m,G0
UROC1,URCN,G0
UROD,UPPDC1,G0
UROS,UPP3S,G0
UST,S2T1g,G0
UST,S2T2g,G0
UST,S2T3g,G0
UXS1,UDPGLDCg,G0
VNN1,PNTEH,G0
XDH,XANDp,G0
XDH,XAO2x,G0
XDH,XAOx,G0
XYLB,XYLK,G0
XYLT1,XYLTer,G0
XYLT2,XYLTer,G0
A4GALT,A4GALTc,G1
A4GALT,A4GALTg,G1
A4GNT,A4GNT1g,G1
A4GNT,A4GNT2g,G1
AACS,AACOAT,G1
AACS,ACS,G1
AACS,ACS2,G1
AADAC,EGMESTr,G1
AANAT,SRTNACT,G1
AASS,SACCD3m,G1
AASS,SACCD4m,G1
ABCA1,CHSTEROLt,G1
ABCA1,CHSTEROLtg,G1
ABCB11,CHOLATEt3,G1
ABCB11,GCHOLAt3,G1
ABCB11,TCHOLAt3,G1
ABCC4,CAMPt,G1
ABCC4,CGMPt,G1
ABCC4,ESTRADIOLGLCt2,G1
ABCC4,PROSTGE1t3,G1
ABCC4,PROSTGE2t3,G1
ABO,ABO1g,G1
ABO,ABO2g,G1
ABO,ABO3g,G1
ABO,ABO4g,G1
ABO,ABO5g,G1
ABO,ABO6g,G1
ABO,ABO7g,G1
ABO,ABO8g,G1
ABO,ABO9g,G1
ABP1,13DAMPPOX,G1
ABP1,42A12BOOX,G1
ABP1,HISTASE,G1
ABP1,MAOX,G1
ABP1,MHISOR,G1
ABP1,NMPTRCOX,G1
ABP1,PEAMNO,G1
ABP1,PTRCOX1,G1
ABP1,TRYPTAOX,G1
ACAA1,ACACT4p,G1
ACAA1,ACACT5p,G1
ACAA1,ACACT6p,G1
ACAA1,ACACT7p,G1
ACAA1,ACACT8p,G1
ACAA1,ACACT9p,G1
ACAA1,FAOXC16080x,G1
ACAA1,FAOXC180x,G1
ACAA1,FAOXC183806x,G1
ACAA1,FAOXC18480x,G1
ACAA1,FAOXC200180x,G1
ACAA1,FAOXC2051843x,G1
ACAA1,FAOXC2242046x,G1
ACAA1,FAOXC2251836x,G1
ACAA1,FAOXC2252053x,G1
ACAA1,FAOXC226205x,G1
ACAA1,FAOXC240200x,G1
ACAA1,FAOXC241181x,G1
ACAA1,FAOXC2442246x,G1
ACAA1,FAOXC2452253x,G1
ACAA1,FAOXC2452256x,G1
ACAA1,FAOXC246226x,G1
ACAA1,FAOXC260240x,G1
ACAA1,PEROXx,G1
ACACB,ACCOAC,G1
ACACB,ACCOACm,G1
ACAD10,ACOAD1fm,G1
ACAD10,PPCOAOm,G1
ACAD11,ACOAD1fm,G1
ACAD11,PPCOAOm,G1
ACAD8,ACOAD1fm,G1
ACAD8,ACOAD9m,G1
ACAD8,PPCOAOm,G1
ACAD9,ACOAD1fm,G1
ACAD9,PPCOAOm,G1
ACADM,ACOAD10m,G1
ACADM,ACOAD1fm,G1
ACADM,ACOAD9m,G1
ACADM,FAOXC11,G1
ACADM,FAOXC140,G1
ACADM,FAOXC150m,G1
ACADM,FAOXC160,G1
ACADM,FAOXC16080m,G1
ACADM,FAOXC161802m,G1
ACADM,FAOXC16180m,G1
ACADM,FAOXC170m,G1
ACADM,FAOXC180,G1
ACADM,FAOXC1811601m,G1
ACADM,FAOXC1811602m,G1
ACADM,FAOXC1811603m,G1
ACADM,FAOXC182806m,G1
ACADM,FAOXC18280m,G1
ACADM,FAOXC183803m,G1
ACADM,FAOXC183806m,G1
ACADM,FAOXC18480m,G1
ACADM,FAOXC200180m,G1
ACADM,FAOXC2031836m,G1
ACADM,FAOXC204,G1
ACADM,FAOXC204184m,G1
ACADM,FAOXC2051843m,G1
ACADM,FAOXC2242046m,G1
ACADM,FAOXC2251836m,G1
ACADM,FAOXC2252053m,G1
ACADM,FAOXC226,G1
ACADM,FAOXC226205m,G1
ACADM,FAOXC80,G1
ACADM,PPCOAOm,G1
ACADS,ACOAD1fm,G1
ACADS,FAOXC140,G1
ACADS,FAOXC150m,G1
ACADS,FAOXC160,G1
ACADS,FAOXC16080m,G1
ACADS,FAOXC161802m,G1
ACADS,FAOXC16180m,G1
ACADS,FAOXC180,G1
ACADS,FAOXC1811601m,G1
ACADS,FAOXC1811602m,G1
ACADS,FAOXC1811603m,G1
ACADS,FAOXC182806m,G1
ACADS,FAOXC18280m,G1
ACADS,FAOXC183803m,G1
ACADS,FAOXC183806m,G1
ACADS,FAOXC18480m,G1
ACADS,FAOXC200180m,G1
ACADS,FAOXC2031836m,G1
ACADS,FAOXC204,G1
ACADS,FAOXC204184m,G1
ACADS,FAOXC2051843m,G1
ACADS,FAOXC2242046m,G1
ACADS,FAOXC2251836m,G1
ACADS,FAOXC2252053m,G1
ACADS,FAOXC226,G1
ACADS,FAOXC226205m,G1
ACADS,FAOXC80,G1
ACADS,PPCOAOm,G1
ACADSB,ACOAD10m,G1
ACADSB,ACOAD1fm,G1
ACADSB,PPCOAOm,G1
ACAT1,ACACT10m,G1
ACAT1,ACACT1rm,G1
ACAT2,ACACT1,G1
ACAT2,ACACT1r,G1
ACAT2,ACACT1x,G1
ACLY,ACITL,G1
ACMSD,PCLAD,G1
ACO1,ACONT,G1
ACO2,ACONTm,G1
ACOT12,ACOAHi,G1
ACOT2,PTE2x,G1
ACOT2,PTE3x,G1
ACOT2,PTE4x,G1
ACOT2,PTE5x,G1
ACOX2,ACOX22x,G1
ACOX2,ACOX2x,G1
ACOX3,PEROXx,G1
ACP2,3NTD7l,G1
ACP2,LAPCOAl,G1
ACP2,NTD2l,G1
ACP2,NTD3l,G1
ACP2,NTD4l,G1
ACP2,NTD5l,G1
ACP2,NTD6l,G1
ACP2,NTD7l,G1
ACP2,NTD8l,G1
ACP2,NTD9l,G1
ACSL1,FACOAL150,G1
ACSL1,FACOAL160i,G1
ACSL1,FACOAL161,G1
ACSL1,FACOAL170,G1
ACSL1,FACOAL180i,G1
ACSL1,FACOAL1812,G1
ACSL1,FACOAL1813,G1
ACSL1,FACOAL181i,G1
ACSL1,FACOAL1821,G1
ACSL1,FACOAL1822,G1
ACSL1,FACOAL1831,G1
ACSL1,FACOAL1832,G1
ACSL1,FACOAL184,G1
ACSL1,FACOAL200,G1
ACSL1,FACOAL203,G1
ACSL1,FACOAL204,G1
ACSL1,FACOAL2042,G1
ACSL1,FACOAL204i,G1
ACSL1,FACOAL205,G1
ACSL1,FACOAL224,G1
ACSL1,FACOAL2251,G1
ACSL1,FACOAL2252,G1
ACSL1,FACOAL226,G1
ACSL1,FACOAL240,G1
ACSL1,FACOAL241,G1
ACSL1,FACOAL244_1,G1
ACSL1,FACOAL245_1,G1
ACSL1,FACOAL245_2,G1
ACSL1,FACOAL246_1,G1
ACSL1,FACOAL260,G1
ACSL5,FACOAL160i,G1
ACSL5,FACOAL180i,G1
ACSM1,FACOAL40im,G1
ACSS1,ACCOALm,G1
ACSS1,ACSm,G1
ACY1,ACODA,G1
ACY3,NACASPAH,G1
ACYP2,ACYP,G1
ADA,ADA,G1
ADA,ADAe,G1
ADA,DADA,G1
ADA,DADAe,G1
ADC,ARGDCm,G1
ADCY1,ADNCYC,G1
ADCY10,ADNCYC,G1
ADCY2,ADNCYC,G1
ADCY3,ADNCYC,G1
ADCY4,ADNCYC,G1
ADCY5,ADNCYC,G1
ADCY7,ADNCYC,G1
ADCY8,ADNCYC,G1
ADCY9,ADNCYC,G1
ADH1A,34DHOXPEGOX,G1
ADH1A,ALCD1,G1
ADH1A,ALCD21_D,G1
ADH1A,ALCD21_L,G1
ADH1A,ALCD22_D,G1
ADH1A,ALCD22_L,G1
ADH1A,ALCD2if,G1
ADH1B,34DHOXPEGOX,G1
ADH1B,ALCD1,G1
ADH1B,ALCD21_D,G1
ADH1B,ALCD21_L,G1
ADH1B,ALCD22_D,G1
ADH1B,ALCD22_L,G1
ADH1B,ALCD2if,G1
ADH1C,34DHOXPEGOX,G1
ADH1C,ALCD1,G1
ADH1C,ALCD21_D,G1
ADH1C,ALCD21_L,G1
ADH1C,ALCD22_D,G1
ADH1C,ALCD22_L,G1
ADH1C,ALCD2if,G1
ADH4,34DHOXPEGOX,G1
ADH4,ALCD1,G1
ADH4,ALCD21_D,G1
ADH4,ALCD21_L,G1
ADH4,ALCD22_D,G1
ADH4,ALCD22_L,G1
ADH4,ALCD2if,G1
ADH5,34DHOXPEGOX,G1
ADH5,ALCD1,G1
ADH5,ALCD21_D,G1
ADH5,ALCD21_L,G1
ADH5,ALCD22_D,G1
ADH5,ALCD22_L,G1
ADH5,ALCD2if,G1
ADH5,FALDH,G1
ADH5,LALDO,G1
ADH6,34DHOXPEGOX,G1
ADH6,ALCD1,G1
ADH6,ALCD21_D,G1
ADH6,ALCD21_L,G1
ADH6,ALCD22_D,G1
ADH6,ALCD22_L,G1
ADH6,ALCD2if,G1
ADH7,34DHOXPEGOX,G1
ADH7,ALCD1,G1
ADH7,ALCD21_D,G1
ADH7,ALCD21_L,G1
ADH7,ALCD22_D,G1
ADH7,ALCD22_L,G1
ADH7,ALCD2if,G1
ADHFE1,34DHOXPEGOX,G1
ADHFE1,ALCD1,G1
ADHFE1,ALCD21_D,G1
ADHFE1,ALCD21_L,G1
ADHFE1,ALCD22_D,G1
ADHFE1,ALCD22_L,G1
ADHFE1,ALCD2if,G1
ADSS,ADSS,G1
AGA,GASNASE2ly,G1
AGA,GASNASE3ly,G1
AGA,GASNASEly,G1
AGMAT,AGMTm,G1
AGPAT1,AGPAT1,G1
AGPAT2,AGPAT1,G1
AGPAT4,AGPAT1,G1
AGPAT5,AGPAT1,G1
AGPAT6,AGPAT1,G1
AGPS,AGPSx,G1
AGXT,AGTix,G1
AGXT,SPTix,G1
AGXT2,AGTim,G1
AGXT2L1,AGTim,G1
AHCY,AHC,G1
AHCY,SEAHCYSHYD,G1
AHCYL2,SEAHCYSHYD,G1
AICDA,CYTD,G1
AICDA,CYTDn,G1
AICDA,DCYTD,G1
AICDA,DCYTDn,G1
AK1,ADK1,G1
AK3,ADK3m,G1
AK7,ADK1,G1
AKR1B1,ALR,G1
AKR1B1,ALR2,G1
AKR1B1,ALR3,G1
AKR1B1,ARABR,G1
AKR1B1,GALOR,G1
AKR1B1,LALDO2,G1
AKR1B1,PPDOy,G1
AKR1B1,SBTR,G1
AKR1C1,AKR1C1,G1
AKR1C4,AKR1C41,G1
AKR1C4,AKR1C42,G1
AKR1C4,HSD3A1r,G1
AKR1C4,HSD3A2r,G1
AKR1D1,AKR1D,G1
AKR1D1,AKR1D2,G1
AKR7A2,ALR2,G1
AKR7A2,ALR3,G1
AKR7A2,ARABR,G1
AKR7A2,LALDO2,G1
AKR7A2,LALDO2x,G1
AKR7A2,PPDOx,G1
AKR7A2,PPDOy,G1
AKR7A2,SBTR,G1
ALAS2,ALASm,G1
ALDH18A1,AGPRim,G1
ALDH18A1,G5SDym,G1
ALDH18A1,GCALDDm,G1
ALDH18A1,GLU5Km,G1
ALDH18A1,LCADi_Dm,G1
ALDH18A1,LCADim,G1
ALDH1A1,5HOXINDACTOX,G1
ALDH1A1,ALDD20x,G1
ALDH1A1,ALDD2x,G1
ALDH1A1,BAMPPALDOX,G1
ALDH1A1,GCALDD,G1
ALDH1A1,GLACO,G1
ALDH1A1,IMACTD,G1
ALDH1A1,LCADi,G1
ALDH1A1,LCADi_D,G1
ALDH1A1,NABTNO,G1
ALDH1A1,PYLALDOX,G1
ALDH1A3,34DHPLACOX,G1
ALDH1A3,34DHXMANDACOX,G1
ALDH1A3,3M4HDXPAC,G1
ALDH1A3,3MOX4HOXPGALDOX,G1
ALDH1A3,3MOX4HOXPGALDOX(NADP),G1
ALDH1A3,4HOXPACDOX(NADP),G1
ALDH1A3,ALDD19x,G1
ALDH1A3,ALDD19x(P),G1
ALDH1A3,ALDD2x,G1
ALDH1A3,GCALDD,G1
ALDH1A3,GLACO,G1
ALDH1A3,LCADi,G1
ALDH1A3,LCADi_D,G1
ALDH1A3,MACOXO,G1
ALDH1B1,5HOXINDACTOXm,G1
ALDH1B1,ALDD20xm,G1
ALDH1B1,ALDD2xm,G1
ALDH1B1,BAMPPALDOXm,G1
ALDH1B1,GCALDDm,G1
ALDH1B1,GLACOm,G1
ALDH1B1,IMACTD_m,G1
ALDH1B1,LCADi_Dm,G1
ALDH1B1,LCADim,G1
ALDH1B1,NABTNOm,G1
ALDH1B1,PYLALDOXm,G1
ALDH1L1,FDH,G1
ALDH1L1,FTHFDH,G1
ALDH2,5HOXINDACTOXm,G1
ALDH2,ALDD20xm,G1
ALDH2,ALDD2xm,G1
ALDH2,BAMPPALDOXm,G1
ALDH2,GCALDDm,G1
ALDH2,GLACOm,G1
ALDH2,IMACTD_m,G1
ALDH2,LCADi_Dm,G1
ALDH2,LCADim,G1
ALDH2,NABTNOm,G1
ALDH2,PYLALDOXm,G1
ALDH3A1,34DHPLACOX,G1
ALDH3A1,34DHPLACOX(NADP),G1
ALDH3A1,34DHXMANDACOX,G1
ALDH3A1,3M4HDXPAC,G1
ALDH3A1,3MOX4HOXPGALDOX,G1
ALDH3A1,3MOX4HOXPGALDOX(NADP),G1
ALDH3A1,4HOXPACDOX(NADP),G1
ALDH3A1,ALDD19x,G1
ALDH3A1,ALDD19x(P),G1
ALDH3A1,ALDD2x,G1
ALDH3A1,ALDD2y,G1
ALDH3A1,GCALDD,G1
ALDH3A1,GLACO,G1
ALDH3A1,LCADi,G1
ALDH3A1,LCADi_D,G1
ALDH3A1,MACOXO,G1
ALDH3A2,5HOXINDACTOX,G1
ALDH3A2,ALDD20x,G1
ALDH3A2,ALDD21,G1
ALDH3A2,ALDD2x,G1
ALDH3A2,ALDD2y,G1
ALDH3A2,BAMPPALDOX,G1
ALDH3A2,GCALDD,G1
ALDH3A2,GLACO,G1
ALDH3A2,IMACTD,G1
ALDH3A2,LCADi,G1
ALDH3A2,LCADi_D,G1
ALDH3A2,NABTNO,G1
ALDH3A2,PYLALDOX,G1
ALDH3B1,34DHPLACOX,G1
ALDH3B1,34DHPLACOX(NADP),G1
ALDH3B1,34DHXMANDACOX,G1
ALDH3B1,34DHXMANDACOX(NADP),G1
ALDH3B1,3M4HDXPAC,G1
ALDH3B1,3MOX4HOXPGALDOX,G1
ALDH3B1,3MOX4HOXPGALDOX(NADP),G1
ALDH3B1,4HOXPACDOX(NADP),G1
ALDH3B1,ALDD19x,G1
ALDH3B1,ALDD19x(P),G1
ALDH3B1,ALDD2x,G1
ALDH3B1,ALDD2y,G1
ALDH3B1,GCALDD,G1
ALDH3B1,GLACO,G1
ALDH3B1,LCADi,G1
ALDH3B1,LCADi_D,G1
ALDH3B1,MACOXO,G1
ALDH3B2,34DHPLACOX,G1
ALDH3B2,34DHPLACOX(NADP),G1
ALDH3B2,34DHXMANDACOX(NADP),G1
ALDH3B2,3M4HDXPAC,G1
ALDH3B2,3MOX4HOXPGALDOX,G1
ALDH3B2,3MOX4HOXPGALDOX(NADP),G1
ALDH3B2,4HOXPACDOX(NADP),G1
ALDH3B2,ALDD19x,G1
ALDH3B2,ALDD19x(P),G1
ALDH3B2,ALDD2x,G1
ALDH3B2,ALDD2y,G1
ALDH3B2,GCALDD,G1
ALDH3B2,GLACO,G1
ALDH3B2,LCADi,G1
ALDH3B2,LCADi_D,G1
ALDH3B2,MACOXO,G1
ALDH6A1,GCALDDm,G1
ALDH6A1,LCADi_Dm,G1
ALDH6A1,LCADim,G1
ALDH6A1,MMSAD1m,G1
ALDH6A1,MMSAD3m,G1
ALDH7A1,5HOXINDACTOX,G1
ALDH7A1,ALDD20x,G1
ALDH7A1,ALDD2x,G1
ALDH7A1,BAMPPALDOX,G1
ALDH7A1,GCALDD,G1
ALDH7A1,IMACTD,G1
ALDH7A1,LCADi,G1
ALDH7A1,LCADi_D,G1
ALDH7A1,NABTNO,G1
ALDH7A1,PYLALDOX,G1
ALDH9A1,5HOXINDACTOX,G1
ALDH9A1,ABUTD,G1
ALDH9A1,ALDD20x,G1
ALDH9A1,ALDD2x,G1
ALDH9A1,ALDD2y,G1
ALDH9A1,BAMPPALDOX,G1
ALDH9A1,BETALDHx,G1
ALDH9A1,GCALDD,G1
ALDH9A1,GLACO,G1
ALDH9A1,IMACTD,G1
ALDH9A1,LCADi,G1
ALDH9A1,LCADi_D,G1
ALDH9A1,NABTNO,G1
ALDH9A1,PYLALDOX,G1
ALDH9A1,TMABADH,G1
ALDOB,FBA,G1
ALDOB,FBA2,G1
ALDOB,FBA4,G1
ALDOB,FBA5,G1
ALDOC,FBA,G1
ALDOC,FBA2,G1
ALDOC,FBA4,G1
ALG1,BDMT_L,G1
ALG1,BDMT_U,G1
ALG10,DOLPGT3_Ler,G1
ALG10,DOLPGT3_Uer,G1
ALG12,DOLPMT3_Ler,G1
ALG12,DOLPMT3_Uer,G1
ALG5,UDPDOLPT_L,G1
ALG5,UDPDOLPT_U,G1
ALG6,DOLPGT1_Ler,G1
ALG6,DOLPGT1_Uer,G1
ALOX12,ALOX12,G1
ALOX12B,ALOX12R,G1
ALOX15,ALOX15,G1
ALOX15B,ALOX15,G1
ALOX5,ALOX5,G1
ALOX5,ALOX52,G1
ALPI,ALKP,G1
ALPL,ALKP,G1
ALPP,ALKP,G1
ALPPL2,ALKP,G1
AMD1,ADMDC,G1
AMDHD2,AGDC,G1
AMPD1,AMPDA,G1
AMPD3,AMPDA,G1
AMT,GCC2am,G1
AMT,GCC2bim,G1
AMT,GCC2cm,G1
AMT,GCCam,G1
AMT,GCCbim,G1
AMT,GCCcm,G1
AMY2A,AMY1e,G1
AMY2A,AMY2e,G1
AMY2B,AMY1e,G1
AMY2B,AMY2e,G1
ANPEP,AMPTASECG,G1
ANPEP,AMPTASECGe,G1
AOC3,13DAMPPOX,G1
AOC3,42A12BOOX,G1
AOC3,AACTOOR,G1
AOC3,MAOX,G1
AOC3,MHISOR,G1
AOC3,NMPTRCOX,G1
AOC3,PTRCOX1,G1
AOX1,5HOXINDACTO2OX,G1
AOX1,PYDXDH,G1
APRT,ADPT,G1
AQP9,L_LACtcm,G1
AQP9,UREAtm,G1
ARG1,ARGN,G1
ARG2,ARGNm,G1
ARSA,ARSA,G1
ASL,ARGSL,G1
ASPA,NACASPAH,G1
ASRGL1,ASNNm,G1
ATHL1,TREH,G1
ATIC,AICART,G1
ATIC,IMPC,G1
ATP10A,PCFLOPm,G1
ATP10A,PEFLIP,G1
ATP10A,PEFLIPm,G1
ATP10A,PSFLIP,G1
ATP10A,PSFLIPm,G1
ATP1A1,NaKt,G1
ATP1A2,NaKt,G1
ATP1A3,NaKt,G1
ATP1A4,NaKt,G1
ATP1B1,NaKt,G1
ATP1B2,NaKt,G1
ATP1B3,NaKt,G1
ATP1B4,NaKt,G1
ATP2B1,CAATPS,G1
ATP2B2,CAATPS,G1
ATP2B3,CAATPS,G1
ATP2B4,CAATPS,G1
ATP4A,HKt,G1
ATP4B,HKt,G1
ATP5B,ATPS4m,G1
ATP5I,ATPS4m,G1
ATP5L,ATPS4m,G1
ATP6V0A1,ATPasel,G1
ATP6V0A2,ATPasel,G1
ATP6V0B,ATPasel,G1
ATP6V0C,ATPasel,G1
ATP6V0D1,ATPasel,G1
ATP6V0D2,ATPasel,G1
ATP6V1A,ATPasel,G1
ATP6V1B1,ATPasel,G1
ATP6V1B2,ATPasel,G1
ATP6V1C2,ATPasel,G1
ATP6V1D,ATPasel,G1
ATP6V1E1,ATPasel,G1
ATP6V1E2,ATPasel,G1
ATP6V1F,ATPasel,G1
ATP6V1G1,ATPasel,G1
ATP8A1,PEFLIP,G1
ATP8A1,PEFLIPm,G1
ATP8A1,PSFLIP,G1
ATP8A1,PSFLIPm,G1
AUH,C2M26DCOAHLm,G1
AUH,ECOAH1m,G1
AUH,MGCHrm,G1
AUH,PRPNCOAHYDm,G1
AUH,T2M26DCOAHLm,G1
B3GALT4,B3GALT41g,G1
B3GALT4,B3GALT42g,G1
B3GALT4,B3GALT43g,G1
B3GALT4,B3GALT44g,G1
B3GALT6,GALT2g,G1
B3GAT2,GLCATg,G1
B3GNT1,AG13T10g,G1
B3GNT1,AG13T11g,G1
B3GNT1,AG13T12g,G1
B3GNT1,AG13T13g,G1
B3GNT1,AG13T14g,G1
B3GNT1,AG13T15g,G1
B3GNT1,AG13T16g,G1
B3GNT1,AG13T17g,G1
B3GNT1,AG13T18g,G1
B3GNT1,AG13T1g,G1
B3GNT1,AG13T2g,G1
B3GNT1,AG13T3g,G1
B3GNT1,AG13T4g,G1
B3GNT1,AG13T5g,G1
B3GNT1,AG13T6g,G1
B3GNT1,AG13T7g,G1
B3GNT1,AG13T8g,G1
B3GNT1,AG13T9g,G1
B3GNT3,AG13T10g,G1
B3GNT3,AG13T11g,G1
B3GNT3,AG13T12g,G1
B3GNT3,AG13T13g,G1
B3GNT3,AG13T14g,G1
B3GNT3,AG13T15g,G1
B3GNT3,AG13T16g,G1
B3GNT3,AG13T17g,G1
B3GNT3,AG13T18g,G1
B3GNT3,AG13T1g,G1
B3GNT3,AG13T2g,G1
B3GNT3,AG13T3g,G1
B3GNT3,AG13T4g,G1
B3GNT3,AG13T5g,G1
B3GNT3,AG13T6g,G1
B3GNT3,AG13T7g,G1
B3GNT3,AG13T8g,G1
B3GNT3,AG13T9g,G1
B3GNT3,B3GNT310g,G1
B3GNT3,B3GNT311g,G1
B3GNT3,B3GNT312g,G1
B3GNT3,B3GNT313g,G1
B3GNT3,B3GNT314g,G1
B3GNT3,B3GNT315g,G1
B3GNT3,B3GNT31g,G1
B3GNT3,B3GNT32g,G1
B3GNT3,B3GNT33g,G1
B3GNT3,B3GNT34g,G1
B3GNT3,B3GNT35g,G1
B3GNT3,B3GNT36g,G1
B3GNT3,B3GNT37g,G1
B3GNT3,B3GNT38g,G1
B3GNT3,B3GNT39g,G1
B3GNT4,AG13T10g,G1
B3GNT4,AG13T11g,G1
B3GNT4,AG13T12g,G1
B3GNT4,AG13T13g,G1
B3GNT4,AG13T14g,G1
B3GNT4,AG13T15g,G1
B3GNT4,AG13T16g,G1
B3GNT4,AG13T17g,G1
B3GNT4,AG13T18g,G1
B3GNT4,AG13T1g,G1
B3GNT4,AG13T2g,G1
B3GNT4,AG13T3g,G1
B3GNT4,AG13T4g,G1
B3GNT4,AG13T5g,G1
B3GNT4,AG13T6g,G1
B3GNT4,AG13T7g,G1
B3GNT4,AG13T8g,G1
B3GNT4,AG13T9g,G1
B3GNT5,B3GNT51g,G1
B3GNT6,CORE3GTg,G1
B3GNT7,AG13T10g,G1
B3GNT7,AG13T11g,G1
B3GNT7,AG13T12g,G1
B3GNT7,AG13T13g,G1
B3GNT7,AG13T14g,G1
B3GNT7,AG13T15g,G1
B3GNT7,AG13T16g,G1
B3GNT7,AG13T17g,G1
B3GNT7,AG13T18g,G1
B3GNT7,AG13T1g,G1
B3GNT7,AG13T2g,G1
B3GNT7,AG13T3g,G1
B3GNT7,AG13T4g,G1
B3GNT7,AG13T5g,G1
B3GNT7,AG13T6g,G1
B3GNT7,AG13T7g,G1
B3GNT7,AG13T8g,G1
B3GNT7,AG13T9g,G1
B4GALNT1,GALGT1,G1
B4GALNT1,GALGT2,G1
B4GALNT1,GALGT3,G1
B4GALNT1,GALGT4,G1
B4GALT1,G14T10g,G1
B4GALT1,G14T11g,G1
B4GALT1,G14T12g,G1
B4GALT1,G14T13g,G1
B4GALT1,G14T14g,G1
B4GALT1,G14T15g,G1
B4GALT1,G14T16g,G1
B4GALT1,G14T17g,G1
B4GALT1,G14T18g,G1
B4GALT1,G14T19g,G1
B4GALT1,G14T20g,G1
B4GALT1,G14T21g,G1
B4GALT1,G14T2g,G1
B4GALT1,G14T3g,G1
B4GALT1,G14T4g,G1
B4GALT1,G14T5g,G1
B4GALT1,G14T6g,G1
B4GALT1,G14T7g,G1
B4GALT1,G14T8g,G1
B4GALT1,G14T9g,G1
B4GALT1,G14Tg,G1
B4GALT1,UGALGTg,G1
B4GALT3,G14T10g,G1
B4GALT3,G14T11g,G1
B4GALT3,G14T12g,G1
B4GALT3,G14T13g,G1
B4GALT3,G14T14g,G1
B4GALT3,G14T15g,G1
B4GALT3,G14T16g,G1
B4GALT3,G14T17g,G1
B4GALT3,G14T18g,G1
B4GALT3,G14T19g,G1
B4GALT3,G14T20g,G1
B4GALT3,G14T21g,G1
B4GALT3,G14T2g,G1
B4GALT3,G14T3g,G1
B4GALT3,G14T4g,G1
B4GALT3,G14T5g,G1
B4GALT3,G14T6g,G1
B4GALT3,G14T7g,G1
B4GALT3,G14T8g,G1
B4GALT3,G14T9g,G1
B4GALT3,G14Tg,G1
B4GALT5,G14T10g,G1
B4GALT5,G14T11g,G1
B4GALT5,G14T12g,G1
B4GALT5,G14T13g,G1
B4GALT5,G14T14g,G1
B4GALT5,G14T15g,G1
B4GALT5,G14T16g,G1
B4GALT5,G14T17g,G1
B4GALT5,G14T18g,G1
B4GALT5,G14T19g,G1
B4GALT5,G14T20g,G1
B4GALT5,G14T21g,G1
